11 1684168479 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168480 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168481 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168482 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168483 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168484 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168485 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168486 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168487 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168488 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168489 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168490 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168491 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168492 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168493 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168494 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168495 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168496 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168497 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168498 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168499 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168500 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168501 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168502 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168503 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168504 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168505 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168506 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168507 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168508 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168509 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168510 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168511 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168512 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168513 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168514 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168515 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168516 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168517 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168518 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168519 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168520 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168521 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168522 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168523 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168524 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168525 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168526 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168527 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168528 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168529 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168530 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168531 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168532 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168533 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168534 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168535 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168536 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168537 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168538 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168539 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168540 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168541 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168542 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168543 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168544 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168545 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168546 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168547 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168548 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168549 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168550 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168551 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168552 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168553 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168554 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168555 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168556 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168557 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168558 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168559 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168560 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168561 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168562 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168563 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168564 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168565 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168566 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168567 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168568 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168569 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168570 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168571 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168572 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168573 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168574 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168575 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168576 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168577 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168578 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168579 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168580 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168581 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168582 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168583 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168584 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168585 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168586 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168587 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168588 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168589 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168590 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168591 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168592 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168593 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168594 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168595 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168596 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168597 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168598 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168599 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168600 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168601 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168602 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168603 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168604 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168605 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168606 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168607 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168608 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168609 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168610 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168611 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168612 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168613 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168614 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168615 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168616 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168617 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168618 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168619 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168620 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168621 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168622 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168623 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168624 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168625 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168626 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168627 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168628 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168629 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168630 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168631 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168632 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168633 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168634 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168635 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168636 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168637 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168638 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168639 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168640 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168641 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168642 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168643 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168644 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168645 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168646 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168647 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168648 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168649 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168650 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168651 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168652 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168653 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168654 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168655 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168656 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168657 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168658 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168659 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168660 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168661 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168662 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168663 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168664 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168665 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168666 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168667 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168668 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168669 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168670 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168671 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168672 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168673 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168674 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168675 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168676 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168677 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168678 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168679 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168680 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168681 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168682 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168683 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168684 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168685 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168686 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168687 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168688 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168689 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168690 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168691 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168692 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168693 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168694 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168695 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168696 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168697 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168698 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168699 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168700 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168701 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168702 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168703 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168704 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168705 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168706 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168707 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168708 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168709 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168710 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168711 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168712 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168713 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168714 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168715 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168716 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168717 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168718 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168719 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168720 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168721 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168722 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168723 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168724 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168725 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168726 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168727 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168728 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168729 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168730 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168731 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168732 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168733 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168734 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168735 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168736 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168737 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168738 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168739 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168740 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168741 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168742 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168743 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168744 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168745 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168746 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168747 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168748 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168749 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168750 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168751 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168752 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168753 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168754 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168755 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168756 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168757 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168758 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168759 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168760 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168761 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1684168762 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168763 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168764 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168765 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168766 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168767 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168768 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168769 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168770 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168771 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168772 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168773 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168774 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168775 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168776 1,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168777 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168778 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168779 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168780 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168781 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168782 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168783 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168784 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168785 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168786 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168787 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168788 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168789 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168790 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168791 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1684168792 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168793 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168794 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168795 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168796 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1684168797 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168798 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168799 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168800 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168801 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1684168802 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168803 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168804 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168805 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168806 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168807 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168808 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168809 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168810 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168811 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1684168812 1,000000 -1,000000 -101,000000 0,000000 0,000000
