offline_datapoint_26 1684337832 455446528,000
offline_datapoint_14 1684337832 222224384,000
offline_datapoint_3 1684337832 7308763136,000
offline_datapoint_9 1684337832 240533504,000
offline_datapoint_25 1684337832 4184,000
offline_datapoint_19 1684337830 67,059
offline_datapoint_8 1684337830 61664,086
offline_datapoint_21 1684337832 240533504,000
offline_datapoint_1 1684337830 11,619
offline_datapoint_20 1684337832 4096098304,000
offline_datapoint_7 1684337832 5294833664,000
offline_datapoint_6 1684337830 0,519
offline_datapoint_12 1684337830 46,446
offline_datapoint_24 1684337830 11,022
offline_datapoint_13 1684337830 15871,077
offline_datapoint_18 1684337832 0,000
offline_datapoint_0 1684337830 24478,201
offline_datapoint_16 1684337830 7765,567
offline_datapoint_28 1684337830 22,202
offline_datapoint_17 1684337830 81,002
offline_datapoint_10 1684337830 81,439
offline_datapoint_29 1684337830 13,611
offline_datapoint_22 1684337830 12220,852
offline_datapoint_4 1684337830 0,444
offline_datapoint_11 1684337835 621412,000
offline_datapoint_5 1684337835 2208,000
offline_datapoint_26 1684337835 455462912,000
offline_datapoint_14 1684337835 222224384,000
offline_datapoint_3 1684337835 7293190144,000
offline_datapoint_9 1684337835 241192960,000
offline_datapoint_25 1684337835 4194,000
offline_datapoint_19 1684337833 13,002
offline_datapoint_8 1684337833 15481,449
offline_datapoint_21 1684337835 241192960,000
offline_datapoint_1 1684337833 2,667
offline_datapoint_20 1684337835 4100325376,000
offline_datapoint_7 1684337835 5283057664,000
offline_datapoint_6 1684337833 1,172
offline_datapoint_12 1684337833 38,665
offline_datapoint_24 1684337833 11,199
offline_datapoint_13 1684337833 13807,518
offline_datapoint_18 1684337835 0,000
offline_datapoint_0 1684337833 22943,630
offline_datapoint_16 1684337833 6939,431
offline_datapoint_28 1684337833 3,091
offline_datapoint_17 1684337833 43,340
offline_datapoint_10 1684337833 93,032
offline_datapoint_29 1684337833 6,334
offline_datapoint_22 1684337833 9956,431
offline_datapoint_4 1684337833 0,062
offline_datapoint_11 1684337838 621412,000
offline_datapoint_5 1684337838 2206,000
offline_datapoint_26 1684337838 455495680,000
offline_datapoint_14 1684337838 222490624,000
offline_datapoint_3 1684337838 7295205376,000
offline_datapoint_9 1684337838 241229824,000
offline_datapoint_25 1684337838 4194,000
offline_datapoint_19 1684337836 8,644
offline_datapoint_8 1684337836 15145,953
offline_datapoint_21 1684337838 241229824,000
offline_datapoint_1 1684337836 1,330
offline_datapoint_20 1684337838 4101357568,000
offline_datapoint_7 1684337838 5287231488,000
offline_datapoint_6 1684337836 0,390
offline_datapoint_12 1684337836 14,028
offline_datapoint_24 1684337836 5,974
offline_datapoint_13 1684337836 9220,287
offline_datapoint_18 1684337838 0,000
offline_datapoint_0 1684337836 14740,026
offline_datapoint_16 1684337836 3864,449
offline_datapoint_28 1684337836 0,541
offline_datapoint_17 1684337836 16,955
offline_datapoint_10 1684337836 98,639
offline_datapoint_29 1684337836 3,325
offline_datapoint_22 1684337836 27386,980
offline_datapoint_4 1684337836 0,011
offline_datapoint_11 1684337841 621412,000
offline_datapoint_5 1684337841 2210,000
offline_datapoint_26 1684337841 455389184,000
offline_datapoint_14 1684337841 221335552,000
offline_datapoint_3 1684337841 7143575552,000
offline_datapoint_9 1684337841 241778688,000
offline_datapoint_25 1684337841 4199,000
offline_datapoint_19 1684337839 3,659
offline_datapoint_8 1684337839 12450,147
offline_datapoint_21 1684337841 241778688,000
offline_datapoint_1 1684337839 1,331
offline_datapoint_20 1684337841 3950206976,000
offline_datapoint_7 1684337841 5283786752,000
offline_datapoint_6 1684337839 0,390
offline_datapoint_12 1684337839 16,574
offline_datapoint_24 1684337839 7,147
offline_datapoint_13 1684337839 11451,500
offline_datapoint_18 1684337841 0,000
offline_datapoint_0 1684337839 18941,681
offline_datapoint_16 1684337839 5397,414
offline_datapoint_28 1684337839 0,643
offline_datapoint_17 1684337839 24,617
offline_datapoint_10 1684337839 98,357
offline_datapoint_29 1684337839 1,663
offline_datapoint_22 1684337839 21587,027
offline_datapoint_4 1684337839 0,013
offline_datapoint_11 1684337844 621412,000
offline_datapoint_5 1684337844 2211,000
offline_datapoint_26 1684337844 455495680,000
offline_datapoint_14 1684337844 221376512,000
offline_datapoint_3 1684337844 7053135872,000
offline_datapoint_9 1684337844 241078272,000
offline_datapoint_25 1684337844 4188,000
offline_datapoint_19 1684337842 3,005
offline_datapoint_8 1684337842 16507,497
offline_datapoint_21 1684337844 241078272,000
offline_datapoint_1 1684337842 0,668
offline_datapoint_20 1684337844 3859808256,000
offline_datapoint_7 1684337844 5287116800,000
offline_datapoint_6 1684337842 0,261
offline_datapoint_12 1684337842 14,296
offline_datapoint_24 1684337842 6,001
offline_datapoint_13 1684337842 9273,612
offline_datapoint_18 1684337844 0,000
offline_datapoint_0 1684337842 15145,008
offline_datapoint_16 1684337842 3911,481
offline_datapoint_28 1684337842 0,206
offline_datapoint_17 1684337842 36,066
offline_datapoint_10 1684337842 98,804
offline_datapoint_29 1684337842 3,005
offline_datapoint_22 1684337842 9291,852
offline_datapoint_4 1684337842 0,004
offline_datapoint_11 1684337847 621412,000
offline_datapoint_5 1684337847 2216,000
offline_datapoint_26 1684337847 455536640,000
offline_datapoint_14 1684337847 221593600,000
offline_datapoint_3 1684337847 7034232832,000
offline_datapoint_9 1684337847 242094080,000
offline_datapoint_25 1684337847 4186,000
offline_datapoint_19 1684337845 7,290
offline_datapoint_8 1684337845 18528,150
offline_datapoint_21 1684337847 242094080,000
offline_datapoint_1 1684337845 1,988
offline_datapoint_20 1684337847 3842338816,000
offline_datapoint_7 1684337847 5285933056,000
offline_datapoint_6 1684337845 0,129
offline_datapoint_12 1684337845 17,035
offline_datapoint_24 1684337845 5,566
offline_datapoint_13 1684337845 8949,286
offline_datapoint_18 1684337847 0,000
offline_datapoint_0 1684337845 14793,095
offline_datapoint_16 1684337845 5377,259
offline_datapoint_28 1684337845 0,372
offline_datapoint_17 1684337845 20,213
offline_datapoint_10 1684337845 98,988
offline_datapoint_29 1684337845 1,988
offline_datapoint_22 1684337845 14948,721
offline_datapoint_4 1684337845 0,007
offline_datapoint_11 1684337850 621412,000
offline_datapoint_5 1684337850 2224,000
offline_datapoint_26 1684337850 455565312,000
offline_datapoint_14 1684337850 221704192,000
offline_datapoint_3 1684337850 6987800576,000
offline_datapoint_9 1684337850 241561600,000
offline_datapoint_25 1684337850 4185,000
offline_datapoint_19 1684337848 7,667
offline_datapoint_8 1684337848 12018,541
offline_datapoint_21 1684337850 241561600,000
offline_datapoint_1 1684337848 2,000
offline_datapoint_20 1684337850 3793141760,000
offline_datapoint_7 1684337850 5292339200,000
offline_datapoint_6 1684337848 0,130
offline_datapoint_12 1684337848 12,626
offline_datapoint_24 1684337848 4,037
offline_datapoint_13 1684337848 8597,721
offline_datapoint_18 1684337850 0,000
offline_datapoint_0 1684337848 14451,984
offline_datapoint_16 1684337848 3132,808
offline_datapoint_28 1684337848 0,645
offline_datapoint_17 1684337848 20,668
offline_datapoint_10 1684337848 99,010
offline_datapoint_29 1684337848 3,000
offline_datapoint_22 1684337848 13956,129
offline_datapoint_4 1684337848 0,013
offline_datapoint_11 1684337853 621412,000
offline_datapoint_5 1684337853 2225,000
offline_datapoint_26 1684337853 455516160,000
offline_datapoint_14 1684337853 222040064,000
offline_datapoint_3 1684337853 6987259904,000
offline_datapoint_9 1684337853 241623040,000
offline_datapoint_25 1684337853 4182,000
offline_datapoint_19 1684337851 1,000
offline_datapoint_8 1684337851 15424,622
offline_datapoint_21 1684337853 241623040,000
offline_datapoint_1 1684337851 1,000
offline_datapoint_20 1684337853 3793104896,000
offline_datapoint_7 1684337853 5293527040,000
offline_datapoint_6 1684337851 0,260
offline_datapoint_12 1684337851 16,424
offline_datapoint_24 1684337851 6,379
offline_datapoint_13 1684337851 9420,252
offline_datapoint_18 1684337853 0,000
offline_datapoint_0 1684337851 15479,271
offline_datapoint_16 1684337851 3842,743
offline_datapoint_28 1684337851 0,202
offline_datapoint_17 1684337851 28,324
offline_datapoint_10 1684337851 98,755
offline_datapoint_29 1684337851 4,665
offline_datapoint_22 1684337851 18215,153
offline_datapoint_4 1684337851 0,004
offline_datapoint_11 1684337856 621412,000
offline_datapoint_5 1684337856 2227,000
offline_datapoint_26 1684337856 455532544,000
offline_datapoint_14 1684337856 222048256,000
offline_datapoint_3 1684337856 6977785856,000
offline_datapoint_9 1684337856 242331648,000
offline_datapoint_25 1684337856 4189,000
offline_datapoint_19 1684337854 3,012
offline_datapoint_8 1684337854 15873,881
offline_datapoint_21 1684337856 242331648,000
offline_datapoint_1 1684337854 0,669
offline_datapoint_20 1684337856 3782782976,000
offline_datapoint_7 1684337856 5284339712,000
offline_datapoint_6 1684337854 0,392
offline_datapoint_12 1684337854 13,711
offline_datapoint_24 1684337854 5,883
offline_datapoint_13 1684337854 12472,168
offline_datapoint_18 1684337856 0,000
offline_datapoint_0 1684337854 21289,578
offline_datapoint_16 1684337854 7296,128
offline_datapoint_28 1684337854 0,106
offline_datapoint_17 1684337854 16,401
offline_datapoint_10 1684337854 99,186
offline_datapoint_29 1684337854 2,008
offline_datapoint_22 1684337854 15548,082
offline_datapoint_4 1684337854 0,002
offline_datapoint_11 1684337859 621412,000
offline_datapoint_5 1684337859 2228,000
offline_datapoint_26 1684337859 455565312,000
offline_datapoint_14 1684337859 222482432,000
offline_datapoint_3 1684337859 6948589568,000
offline_datapoint_9 1684337859 243515392,000
offline_datapoint_25 1684337859 4206,000
offline_datapoint_19 1684337857 13,533
offline_datapoint_8 1684337857 17073,203
offline_datapoint_21 1684337859 243515392,000
offline_datapoint_1 1684337857 1,980
offline_datapoint_20 1684337859 3745734656,000
offline_datapoint_7 1684337859 5258543104,000
offline_datapoint_6 1684337857 0,387
offline_datapoint_12 1684337857 16,836
offline_datapoint_24 1684337857 6,963
offline_datapoint_13 1684337857 8769,140
offline_datapoint_18 1684337859 0,000
offline_datapoint_0 1684337857 14357,664
offline_datapoint_16 1684337857 5876,021
offline_datapoint_28 1684337857 0,271
offline_datapoint_17 1684337857 16,504
offline_datapoint_10 1684337857 99,366
offline_datapoint_29 1684337857 1,980
offline_datapoint_22 1684337857 15810,560
offline_datapoint_4 1684337857 0,005
offline_datapoint_11 1684337862 621412,000
offline_datapoint_5 1684337862 2230,000
offline_datapoint_26 1684337862 455479296,000
offline_datapoint_14 1684337862 222498816,000
offline_datapoint_3 1684337862 6942449664,000
offline_datapoint_9 1684337862 243417088,000
offline_datapoint_25 1684337862 4207,000
offline_datapoint_19 1684337860 3,005
offline_datapoint_8 1684337860 9647,354
offline_datapoint_21 1684337862 243417088,000
offline_datapoint_1 1684337860 0,668
offline_datapoint_20 1684337862 3746844672,000
offline_datapoint_7 1684337862 5266604032,000
offline_datapoint_6 1684337860 0,261
offline_datapoint_12 1684337860 10,412
offline_datapoint_24 1684337860 4,434
offline_datapoint_13 1684337860 8103,337
offline_datapoint_18 1684337862 0,000
offline_datapoint_0 1684337860 13116,970
offline_datapoint_16 1684337860 2707,455
offline_datapoint_28 1684337860 0,345
offline_datapoint_17 1684337860 18,027
offline_datapoint_10 1684337860 97,617
offline_datapoint_29 1684337860 2,337
offline_datapoint_22 1684337860 17901,037
offline_datapoint_4 1684337860 0,007
offline_datapoint_11 1684337865 621412,000
offline_datapoint_5 1684337865 2227,000
offline_datapoint_26 1684337865 455577600,000
offline_datapoint_14 1684337865 243814400,000
offline_datapoint_3 1684337865 6967730176,000
offline_datapoint_9 1684337865 242757632,000
offline_datapoint_25 1684337865 4182,000
offline_datapoint_19 1684337863 3,326
offline_datapoint_8 1684337863 24790,649
offline_datapoint_21 1684337865 242757632,000
offline_datapoint_1 1684337863 0,998
offline_datapoint_20 1684337865 3753357312,000
offline_datapoint_7 1684337865 5270695936,000
offline_datapoint_6 1684337863 0,650
offline_datapoint_12 1684337863 27,249
offline_datapoint_24 1684337863 13,641
offline_datapoint_13 1684337863 13209,308
offline_datapoint_18 1684337865 0,000
offline_datapoint_0 1684337863 22781,217
offline_datapoint_16 1684337863 10385,726
offline_datapoint_28 1684337863 0,097
offline_datapoint_17 1684337863 17,294
offline_datapoint_10 1684337863 99,605
offline_datapoint_29 1684337863 1,330
offline_datapoint_22 1684337863 11579,077
offline_datapoint_4 1684337863 0,002
offline_datapoint_11 1684337868 621412,000
offline_datapoint_5 1684337868 2223,000
offline_datapoint_26 1684337868 455606272,000
offline_datapoint_14 1684337868 221687808,000
offline_datapoint_3 1684337868 6928437248,000
offline_datapoint_9 1684337868 242851840,000
offline_datapoint_25 1684337868 4279,000
offline_datapoint_19 1684337866 11,563
offline_datapoint_8 1684337866 17678,489
offline_datapoint_21 1684337868 242851840,000
offline_datapoint_1 1684337866 1,982
offline_datapoint_20 1684337868 3736014848,000
offline_datapoint_7 1684337868 5223907328,000
offline_datapoint_6 1684337866 0,387
offline_datapoint_12 1684337866 18,438
offline_datapoint_24 1684337866 8,001
offline_datapoint_13 1684337866 9329,699
offline_datapoint_18 1684337868 0,000
offline_datapoint_0 1684337866 14021,144
offline_datapoint_16 1684337866 3554,265
offline_datapoint_28 1684337866 0,666
offline_datapoint_17 1684337866 16,519
offline_datapoint_10 1684337866 99,103
offline_datapoint_29 1684337866 4,295
offline_datapoint_22 1684337866 21135,360
offline_datapoint_4 1684337866 0,013
offline_datapoint_11 1684337871 621412,000
offline_datapoint_5 1684337871 2234,000
offline_datapoint_26 1684337871 455585792,000
offline_datapoint_14 1684337871 222183424,000
offline_datapoint_3 1684337871 6941163520,000
offline_datapoint_9 1684337871 242724864,000
offline_datapoint_25 1684337871 4262,000
offline_datapoint_19 1684337869 6,016
offline_datapoint_8 1684337869 19453,708
offline_datapoint_21 1684337871 242724864,000
offline_datapoint_1 1684337869 1,337
offline_datapoint_20 1684337871 3748536320,000
offline_datapoint_7 1684337871 5255942144,000
offline_datapoint_6 1684337869 0,522
offline_datapoint_12 1684337869 18,663
offline_datapoint_24 1684337869 6,789
offline_datapoint_13 1684337869 8940,918
offline_datapoint_18 1684337871 21,000
offline_datapoint_0 1684337869 14371,111
offline_datapoint_16 1684337869 4012,066
offline_datapoint_28 1684337869 0,125
offline_datapoint_17 1684337869 16,377
offline_datapoint_10 1684337869 99,256
offline_datapoint_29 1684337869 0,668
offline_datapoint_22 1684337869 20647,184
offline_datapoint_4 1684337869 0,002
offline_datapoint_11 1684337874 621412,000
offline_datapoint_5 1684337874 2230,000
offline_datapoint_26 1684337874 455663616,000
offline_datapoint_14 1684337874 220930048,000
offline_datapoint_3 1684337874 7169806336,000
offline_datapoint_9 1684337874 243068928,000
offline_datapoint_25 1684337874 4082,000
offline_datapoint_19 1684337872 37,428
offline_datapoint_8 1684337872 36078,115
offline_datapoint_21 1684337874 243068928,000
offline_datapoint_1 1684337872 5,631
offline_datapoint_20 1684337874 3953790976,000
offline_datapoint_7 1684337874 5427122176,000
offline_datapoint_6 1684337872 0,129
offline_datapoint_12 1684337872 21,334
offline_datapoint_24 1684337872 7,116
offline_datapoint_13 1684337872 8214,657
offline_datapoint_18 1684337874 2,000
offline_datapoint_0 1684337872 11486,145
offline_datapoint_16 1684337872 4676,535
offline_datapoint_28 1684337872 0,842
offline_datapoint_17 1684337872 14,905
offline_datapoint_10 1684337872 98,755
offline_datapoint_29 1684337872 0,662
offline_datapoint_22 1684337872 21026,133
offline_datapoint_4 1684337872 0,017
offline_datapoint_11 1684337877 621412,000
offline_datapoint_5 1684337877 2217,000
offline_datapoint_26 1684337877 455749632,000
offline_datapoint_14 1684337877 221241344,000
offline_datapoint_3 1684337877 7194771456,000
offline_datapoint_9 1684337877 243826688,000
offline_datapoint_25 1684337877 4078,000
offline_datapoint_19 1684337875 3,331
offline_datapoint_8 1684337875 22382,754
offline_datapoint_21 1684337877 243826688,000
offline_datapoint_1 1684337875 0,999
offline_datapoint_20 1684337877 3978940416,000
offline_datapoint_7 1684337877 5408522240,000
offline_datapoint_6 1684337875 0,130
offline_datapoint_12 1684337875 15,820
offline_datapoint_24 1684337875 5,855
offline_datapoint_13 1684337875 9029,382
offline_datapoint_18 1684337877 0,000
offline_datapoint_0 1684337875 15036,534
offline_datapoint_16 1684337875 5783,974
offline_datapoint_28 1684337875 0,135
offline_datapoint_17 1684337875 15,989
offline_datapoint_10 1684337875 99,320
offline_datapoint_29 1684337875 1,666
offline_datapoint_22 1684337875 16469,333
offline_datapoint_4 1684337875 0,003
offline_datapoint_11 1684337880 621412,000
offline_datapoint_5 1684337880 2203,000
offline_datapoint_26 1684337880 455782400,000
offline_datapoint_14 1684337880 221331456,000
offline_datapoint_3 1684337880 7195430912,000
offline_datapoint_9 1684337880 243535872,000
offline_datapoint_25 1684337880 4072,000
offline_datapoint_19 1684337878 3,653
offline_datapoint_8 1684337878 21382,395
offline_datapoint_21 1684337880 243535872,000
offline_datapoint_1 1684337878 1,328
offline_datapoint_20 1684337880 3978838016,000
offline_datapoint_7 1684337880 5409607680,000
offline_datapoint_6 1684337878 0,000
offline_datapoint_12 1684337878 12,032
offline_datapoint_24 1684337878 4,801
offline_datapoint_13 1684337878 5224,291
offline_datapoint_18 1684337880 0,000
offline_datapoint_0 1684337878 7687,313
offline_datapoint_16 1684337878 3161,809
offline_datapoint_28 1684337878 0,304
offline_datapoint_17 1684337878 27,566
offline_datapoint_10 1684337878 97,743
offline_datapoint_29 1684337878 0,664
offline_datapoint_22 1684337878 17913,831
offline_datapoint_4 1684337878 0,006
offline_datapoint_11 1684337883 621412,000
offline_datapoint_5 1684337883 2203,000
offline_datapoint_26 1684337883 455643136,000
offline_datapoint_14 1684337883 221569024,000
offline_datapoint_3 1684337883 7261827072,000
offline_datapoint_9 1684337883 243818496,000
offline_datapoint_25 1684337883 4077,000
offline_datapoint_19 1684337881 27,892
offline_datapoint_8 1684337881 24022,282
offline_datapoint_21 1684337883 243818496,000
offline_datapoint_1 1684337881 7,305
offline_datapoint_20 1684337883 4058099712,000
offline_datapoint_7 1684337883 5400801280,000
offline_datapoint_6 1684337881 0,649
offline_datapoint_12 1684337881 38,390
offline_datapoint_24 1684337881 10,506
offline_datapoint_13 1684337881 13837,541
offline_datapoint_18 1684337883 0,000
offline_datapoint_0 1684337881 22105,400
offline_datapoint_16 1684337881 6497,740
offline_datapoint_28 1684337881 10,018
offline_datapoint_17 1684337881 43,830
offline_datapoint_10 1684337881 89,106
offline_datapoint_29 1684337881 7,637
offline_datapoint_22 1684337881 15794,424
offline_datapoint_4 1684337881 0,200
offline_datapoint_11 1684337886 621412,000
offline_datapoint_5 1684337886 2211,000
offline_datapoint_26 1684337886 455962624,000
offline_datapoint_14 1684337886 222216192,000
offline_datapoint_3 1684337886 7269138432,000
offline_datapoint_9 1684337886 244535296,000
offline_datapoint_25 1684337886 4061,000
offline_datapoint_19 1684337884 24,566
offline_datapoint_8 1684337884 22441,673
offline_datapoint_21 1684337886 244535296,000
offline_datapoint_1 1684337884 3,652
offline_datapoint_20 1684337886 4068306944,000
offline_datapoint_7 1684337886 5407297536,000
offline_datapoint_6 1684337884 0,778
offline_datapoint_12 1684337884 36,590
offline_datapoint_24 1684337884 12,449
offline_datapoint_13 1684337884 12344,065
offline_datapoint_18 1684337886 0,000
offline_datapoint_0 1684337884 20830,942
offline_datapoint_16 1684337884 19900,092
offline_datapoint_28 1684337884 0,119
offline_datapoint_17 1684337884 7,635
offline_datapoint_10 1684337884 99,927
offline_datapoint_29 1684337884 2,988
offline_datapoint_22 1684337884 52179,478
offline_datapoint_4 1684337884 0,002
offline_datapoint_11 1684337889 621412,000
offline_datapoint_5 1684337889 2209,000
offline_datapoint_26 1684337889 455987200,000
offline_datapoint_14 1684337889 222216192,000
offline_datapoint_3 1684337889 7123107840,000
offline_datapoint_9 1684337889 245370880,000
offline_datapoint_25 1684337889 4193,000
offline_datapoint_19 1684337887 2,997
offline_datapoint_8 1684337887 15543,130
offline_datapoint_21 1684337889 245370880,000
offline_datapoint_1 1684337887 0,666
offline_datapoint_20 1684337889 3932274688,000
offline_datapoint_7 1684337889 5271408640,000
offline_datapoint_6 1684337887 0,000
offline_datapoint_12 1684337887 10,120
offline_datapoint_24 1684337887 3,252
offline_datapoint_13 1684337887 6791,920
offline_datapoint_18 1684337889 0,000
offline_datapoint_0 1684337887 10456,100
offline_datapoint_16 1684337887 4302,515
offline_datapoint_28 1684337887 0,243
offline_datapoint_17 1684337887 14,318
offline_datapoint_10 1684337887 99,765
offline_datapoint_29 1684337887 4,329
offline_datapoint_22 1684337887 34958,884
offline_datapoint_4 1684337887 0,005
offline_datapoint_11 1684337892 621412,000
offline_datapoint_5 1684337892 2211,000
offline_datapoint_26 1684337892 455995392,000
offline_datapoint_14 1684337892 222318592,000
offline_datapoint_3 1684337892 7012597760,000
offline_datapoint_9 1684337892 244723712,000
offline_datapoint_25 1684337892 4262,000
offline_datapoint_19 1684337890 3,000
offline_datapoint_8 1684337890 16606,675
offline_datapoint_21 1684337892 244723712,000
offline_datapoint_1 1684337890 0,667
offline_datapoint_20 1684337892 3823636480,000
offline_datapoint_7 1684337892 5197930496,000
offline_datapoint_6 1684337890 0,000
offline_datapoint_12 1684337890 14,585
offline_datapoint_24 1684337890 5,338
offline_datapoint_13 1684337890 7454,888
offline_datapoint_18 1684337892 0,000
offline_datapoint_0 1684337890 10988,011
offline_datapoint_16 1684337890 3128,480
offline_datapoint_28 1684337890 0,179
offline_datapoint_17 1684337890 21,665
offline_datapoint_10 1684337890 98,090
offline_datapoint_29 1684337890 2,000
offline_datapoint_22 1684337890 21173,169
offline_datapoint_4 1684337890 0,004
offline_datapoint_11 1684337895 621412,000
offline_datapoint_5 1684337895 2215,000
offline_datapoint_26 1684337895 453386240,000
offline_datapoint_14 1684337895 222343168,000
offline_datapoint_3 1684337895 6932033536,000
offline_datapoint_9 1684337895 243933184,000
offline_datapoint_25 1684337895 4278,000
offline_datapoint_19 1684337893 13,562
offline_datapoint_8 1684337893 22196,457
offline_datapoint_21 1684337895 243933184,000
offline_datapoint_1 1684337893 1,985
offline_datapoint_20 1684337895 3745402880,000
offline_datapoint_7 1684337895 5189296128,000
offline_datapoint_6 1684337893 0,000
offline_datapoint_12 1684337893 18,344
offline_datapoint_24 1684337893 7,106
offline_datapoint_13 1684337893 7091,091
offline_datapoint_18 1684337895 0,000
offline_datapoint_0 1684337893 10635,313
offline_datapoint_16 1684337893 12449,598
offline_datapoint_28 1684337893 0,626
offline_datapoint_17 1684337893 17,531
offline_datapoint_10 1684337893 98,878
offline_datapoint_29 1684337893 6,285
offline_datapoint_22 1684337893 33154,415
